X,Y
0.5744976131684637,-6.770084010667056
0.29908107035955656,-3.208405741833218
1.3267748129193029,-8.804581435093443
0.09413139109302215,-18.74254219104219
0.06229932542493022,-17.041704676568177
-0.09912248022559667,-10.203770749802887
0.2053403698585422,-5.271352128264456
0.6177849503239614,-8.509628923888975
1.0887993822593633,2.7618128950274716
1.4011232866065502,-15.985438071783308
0.7459196729422712,-8.097098102041697
2.6031620108889015,15.332056526039821
0.3070533526408412,-11.747046124775128
-0.5527029387689681,-8.053401480042144
1.794154871085046,8.658662022350606
1.5803747428747033,-3.484986485799551
0.4368084619036641,-8.827200443762106
-0.4187617561180066,-21.383646305122102
-0.8148841830177309,-30.23704537814676
0.9115036622836408,-6.287061564135092
