X,Y
0.5744976131684637,-0.3451932319529156
0.29908107035955656,-13.462979241704303
1.3267748129193029,12.177763719534648
0.09413139109302215,-1.2562891069551778
0.06229932542493022,-14.373325770465101
-0.09912248022559667,-23.477241225539785
0.2053403698585422,-12.794584200314244
0.6177849503239614,4.743560146309308
1.0887993822593633,-6.46866048910567
1.4011232866065502,-0.4196770989065399
0.7459196729422712,-12.49088191073373
2.6031620108889015,18.9134078011899
0.3070533526408412,-20.961987306832327
-0.5527029387689681,-24.875336969142072
1.794154871085046,9.603524317056712
1.5803747428747033,-0.38779277525153866
0.4368084619036641,-9.76918953154113
-0.4187617561180066,-15.534235397353104
-0.8148841830177309,-19.37233052674161
0.9115036622836408,6.073618296547377
0.5787684097311514,-9.441861822520766
1.3376484568052278,1.7582192821047018
-0.5614514668730439,-4.152009838874289
-0.3018217968186434,-0.08079159818143467
-0.057847038270605444,-11.845000718195601
0.9627429765342983,4.937556413604179
1.1989469390450704,3.091568680602578
0.31649437126499425,-6.233423579521623
1.1232216907740256,-5.61925207163594
-1.5201753067306065,-29.995380700350054
0.21428958825745997,-14.353914523767326
0.848008341736798,-5.352139221674401
0.2931916387084395,-16.154724502892233
1.762192402411363,12.953094199917752
1.0001144588748068,-9.183628803026378
-0.21789805648141136,-13.073378696073522
0.492978985403877,-7.5383510692386775
-0.01270073880795608,-3.1458166005717363
-0.6152945920694548,-3.2843867256869697
0.23699424793760326,-20.069913339550688
0.6821568294385496,5.8745308169043
0.9444862406761845,-2.832050870315907
0.48249943773842474,-8.005343949141588
0.9609045125300661,-7.4012064480744835
0.2549302469228021,-11.299700599075427
-0.992786330509632,-27.172936451189422
0.8328189191417341,-1.8255260879549722
0.7194492642902373,-5.137180045214435
0.2788643283926324,-12.073928899363464
2.492857321480891,9.155721885271364
